,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
92790,2022,IR,360964,HEIGHTS DELI & BOTTLE SHOP 2,2135 1/2 SAN FERNANDO RD,LOS ANGELES,90065,Total,BPB,Jason Tragni,554.6,623246
92791,2022,IR,360973,CLEARCREEK CROSSING,3772 DURHAM PENTZ RD STE,BUTTE VALLEY,95965,Total,624,Scott Sullwold,2087.4,618467
92792,2022,IR,360986,LIQUOR JUNCTION,7651 COMPTON AVE,LOS ANGELES,90001,Total,BQ1,Ryan Younkers,505.42,617252
92793,2022,IR,361002,ORLAND FOOD & LIQUOR,160 E WALKER ST,ORLAND,95963,Total,624,Scott Sullwold,116.4,618197
92794,2022,IR,361003,ORD FOOD & LIQUOR,2700 IMJIN RD,MARINA,93933,Total,JT6,Tyler Salmonsen,14006.31,621812
92795,2022,IR,361008,PRIME NOW USD1,9269 LIGHTWAVE AVE,SAN DIEGO,92123,Total,30A,Debra Defarcy,23178.59,622392
92796,2022,IR,361017,TERNERS LIQUOR,8401 W 3RD ST,LOS ANGELES,90048,Total,BPA,Mark Goldfarb,8691.61,618596
92797,2022,IR,361019,VENDOME WINE & SPIRITS,3115 YORBA LINDA BLVD,FULLERTON,92831,Total,BQA,Derrek Wilkinson,371420.6,623576
92798,2022,IR,361022,PHOENIX MARKET,127 PHOENIX AVE,MODESTO,95354,Total,JI2,Tom Nunes,353.55,480534
92799,2022,IR,361024,STAFF OF LIFE WATSONVILLE,906 E LAKE AVE,WATSONVILLE,95076,Total,JT5,Jessee Warren,33445.63,617562
92800,2022,IR,361027,CIRCLE K 2655639,16520 BEACH BLVD,HUNTINGTON BEACH,92647,Total,BQ9,Rick Lent,1219.55,622472
92801,2022,IR,361031,THE BRO BASKET,651 VIA ALONDRA STE 704,CAMARILLO,93012,Total,BP1,Daniel Bloomgren,2148,624887
92802,2022,IR,361052,RIVERSIDE LIQUOR,9742 MAGNOLIA AVE,RIVERSIDE,92503,Total,BR6,James Baray,5852.39,542951
92803,2022,IR,361068,LIQUOR LAND,686 BENICIA RD,VALLEJO,94591,Total,JS1,Yvette Sanchez,13018.93,588449
92804,2022,IR,361090,RED CARPET LIQUOR,85 ALAMITOS AVE,LONG BEACH,90802,Total,BQ3,Dan Cote,4361.59,619734
92805,2022,IR,361095,ROGER FOOD AND LIQUOR,215 RESERVATION RD STE P,MARINA,93933,Total,JT6,Tyler Salmonsen,10153.87,622554
92806,2022,IR,361097,LADY & LARDER,828 PICO BLVD UNIT 2,SANTA MONICA,90405,Total,BQ7,Jeff Stockstad,10847.68,621499
92807,2022,IR,361103,MISSION LIQUORS,2099 SCOTT BLVD,SANTA CLARA,95050,Total,JT3,Darik Storch,2826.92,623988
92808,2022,IR,361114,BOBS DISCOUNT LIQUOR # 2,3585 BENTON ST,SANTA CLARA,95051,Total,JT4,Lara Nevin,5693.23,619005
92809,2022,IR,361118,EASTMAN LIQUOR,3984 WHITTIER BLVD,LOS ANGELES,90023,Total,BQ1,Ryan Younkers,7438.99,621631
92810,2022,IR,361119,SAL'S MARKET & DELI,423 N FRIES AVE,WILMINGTON,90744,Total,BQ1,Ryan Younkers,1466.53,622574
92811,2022,IR,361127,MARINA LIQUORS,3108 DEL MONTE BLVD,MARINA,93933,Total,JT6,Tyler Salmonsen,7695.59,622570
92812,2022,IR,361134,GEORGES MARKET,702 14TH ST,SAN FRANCISCO,94114,Total,JR7,House-Jr7,3685.94,410729
92813,2022,IR,361136,S & S PRODUCE AND NATURAL FOOD,1924 MANGROVE AVE,CHICO,95926,Total,624,Scott Sullwold,3927.67,622801
92814,2022,IR,361138,LINDA ROSA MARKET,1827 E VILLA ST,PASADENA,91107,Total,BPC,Margaret Williamson,461.4,608214
92815,2022,IR,361146,C & L LIQUOR,790 W HAMILTON AVE,CAMPBELL,95008,Total,JT7,James Rinfret,7745.11,623684
92816,2022,IR,361148,EDDY'S MARKET,951 IRVING ST,SAN FRANCISCO,94122,Total,JR7,House-Jr7,4349.94,623448
92817,2022,IR,361152,GOODWINS ORGANIC FOODS & DRINK,26000 W LUGONIA AVE BLDG,REDLANDS,92374,Total,BR5,Jose Arciga,4958.05,618052
92818,2022,IR,361153,ANKENEY FINE FOODS,660 POWELL ST,SAN FRANCISCO,94108,Total,JR5,Roberta Lafrance,6590.04,600393
92819,2022,IR,361159,OLD TOWN COFFEE,5877 HOLLISTER AVE,GOLETA,93117,Total,BP2,Joey Forner,1855.68,619025
92820,2022,IR,361160,ON THE ROCKS LIQUOR,1101 W. OLIVE AVE,PORTERVILLE,93257,Total,JI3,House-Ji3,8680.05,621246
92821,2022,IR,361162,NORTH BERKELEY IMPORTS,1505 SHATTUCK AVE,BERKELEY,94709,Total,JS4,April Lopez,2581.8,606293
92822,2022,IR,361168,TOP HAT LIQUOR,950 S GRAND AVE,GLENDORA,91740,Total,BR4,Chandra Pulicari,17486.58,624868
92823,2022,IR,361179,SUNSETS AND CHABLIS,4350 PACIFIC HWY #W1086,SAN DIEGO,92110,Total,BR1,Kevin Shelton,600,621661
92824,2022,IR,361180,D'S LIQUOR,605 LANDER AVE,TURLOCK,95380,Total,JI2,Tom Nunes,9793.2,618991
92825,2022,IR,361183,ORGANIC WINE STORE,1492 E 1ST ST STE F,POMONA,91766,Total,BP9,Kevin Byrne,8712,560225
92826,2022,IR,361185,GROCERY OUTLET #339,37 OLD MAMMOTH RD,MAMMOTH LAKES,93546,Total,34D,Lauren Jenks,41629.16,591770
92827,2022,IR,361189,NK FALLBROOK LIQUOR,1051 MAIN AVE,FALLBROOK,92028,Total,BR3,Jeffrey Bowler,31408.07,622107
92828,2022,IR,361190,J-V LIQUORS,17581 VIERRA CANYON RD,SALINAS,93907,Total,JT6,Tyler Salmonsen,14617.21,619343
92829,2022,IR,361197,STANFORD MARKET,3404 MARTIN LUTHER KING,SACRAMENTO,95817,Total,JS2,Donald Morisi,3276.69,611510
92830,2022,IR,361225,FOOD & BEVERAGES,820 E EL CAMINO REAL,MOUNTAIN VIEW,94040,Total,JT4,Lara Nevin,384,535573
92831,2022,IR,361237,QUICK PICK FOOD STORE,1125 ORANGE ST,REDLANDS,92374,Total,BR6,James Baray,1462.22,617187
92832,2022,IR,361238,CATHEDRAL CITY LIQUOR INC,68100 RAMON RD STE B1,CATHEDRAL CITY,92234,Total,BR5,Jose Arciga,10193.7,624107
92833,2022,IR,361243,GOODWIN'S ORGANIC FOOD & DRINK,191 W BIG SPRINGS RD,RIVERSIDE,92507,Total,BR5,Jose Arciga,6203.25,618046
92834,2022,IR,361253,BEN'S LIQUOR,17761 SATICOY ST,RESEDA,91355,Total,BP7,Daniel Krausz,2257.38,617968
92835,2022,IR,361263,DEL ROSA LIQUOR,26717 PALMETTO AVE,REDLANDS,92374,Total,BR6,James Baray,24195.06,472641
92836,2022,IR,361275,UNCLE FOSSIL WINE & SPIRITS,STE 217 2700 ALTON PKWY,IRVINE,92606,Total,BPC,Margaret Williamson,6778.83,619263
92837,2022,IR,361283,PARK PRESIDIO LIQUORS,4400 CALIFORNIA ST,SAN FRANCISCO,94118,Total,JR6,Doo Chi,12581.23,624990
92838,2022,IR,361284,HARVEST MARKET,14055 BURBANK BLVD,VAN NUYS,91401,Total,BP7,Daniel Krausz,5165.42,625545
92839,2022,IR,361286,CORKS & BOTTLES,2010 BIRCH ROAD STE 105,CHULA VISTA,91915,Total,BRB,Jesse Palmer,13274.69,609951
92840,2022,IR,361300,STAN'S LIQUOR MARKET,7816 FOOTHILL BLVD,SUNLAND,91040,Total,BP8,Justin Crane,6746.75,625881
92841,2022,IR,361301,DESERT PANTRY,"587 PALM CANYON DR, STE",BORREGO SPRINGS,92004,Total,BR5,Jose Arciga,1594.83,535998
92842,2022,IR,361327,ALPINE DELI & PIZZA CO,2784 BOULDER DR CHEROKEE,JUNE LAKE,93529,Total,34D,Lauren Jenks,4302.62,397993
92843,2022,IR,361330,MD LIQUOR,3168 DANVILLE BLVD STE A,"ALAMO,",94507,Total,JS6,Rhiannon Carroll,8380.32,621883
92844,2022,IR,361334,WILLOW GLEN LIQUOR & MARKET,450 WILLOW GLEN WY,SAN JOSE,95125,Total,JT7,James Rinfret,4872.9,622927
92845,2022,IR,361354,HYDE PARK LIQUORS,1330 N 1ST ST,SAN JOSE,95112,Total,JT3,Darik Storch,4229.13,624572
92846,2022,IR,361358,MICHAELS LIQUOR,20549 SOLEDAD CANYON RD,SANTA CLARITA,91351,Total,BP8,Justin Crane,2386.84,633154
92847,2022,IR,361363,LIQUOR BARN,2020 STANDIFORD AVE STE,MODESTO,95350,Total,JI2,Tom Nunes,1551.5,624927
92848,2022,IR,361375,T&Y WINE & SPIRITS,260 BROADWAY,MILLBRAE,94030,Total,JT1,Justin Koury,69748.18,614306
92849,2022,IR,361386,KING LIQUOR,320 E ST,CHULA VISTA,91910,Total,BR9,Rosana Hin,864,612437
92850,2022,IR,361389,COUNTRY CLUB LIQUORS,3473 MCKEE RD,SAN JOSE,95127,Total,JT3,Darik Storch,10026.69,624767
92851,2022,IR,361401,ROUTE 66 MARKET,26426 NATIONAL TRAILS HW,HELENDALE,92342,Total,BR4,Chandra Pulicari,14658.02,622428
92852,2022,IR,361403,HOLLY MARKET,491 LAUREL ST,SAN CARLOS,94070,Total,JT2,Rami Amireh,13421.7,626699
92853,2022,IR,361404,BUBBLES LIQUOR,15608 GALE AVE,HACIENDA HEIGHTS,91745,Total,BQ1,Ryan Younkers,12916.33,613521
92854,2022,IR,361408,LITTLEBEAR BOTTLESHOP,28578 STATE HIGHWAY 18 U,SKYFOREST,92385,Total,BR5,Jose Arciga,25917.72,623129
92855,2022,IR,361410,SAUSALITO MARKET,46 CALEDONIA ST,SAUSALITO,94965,Total,JR3,Bryan Doyle,2898.54,625339
92856,2022,IR,361451,PALM DESERT LIQUOR,40205 WASHINGTON ST STE,PALM DESERT,92211,Total,BR5,Jose Arciga,4015.7,624085
92857,2022,IR,361452,HARVEST FARM MARKET & LIQUOR,28960 LILAC RD,VALLEY CENTER,92082,Total,BR3,Jeffrey Bowler,3915.48,484928
92858,2022,IR,361453,GARLIC CITY LIQUORS,8110 WESTWOOD DR A,GILROY,95020,Total,JT6,Tyler Salmonsen,4354.14,623091
92859,2022,IR,361459,BARREL 2 BOTTLE,1020 HELEN POWER DR,VACAVILLE,95687,Total,JS7,Addison Morphy,39114.24,623481
92860,2022,IR,361471,CARBAUGHS MARKET,1021 N.  A ST,LOMPOC,93436,Total,BP2,Joey Forner,2103.87,622548
92861,2022,IR,361473,CASK & FLASK LIQUOR,14520 CAMDEN AVE,SAN JOSE,95124,Total,JT7,James Rinfret,10109.91,624810
92862,2022,IR,361474,M & B CORDOVA LIQUORS,2787 DON JUAN DR,RANCHO CORDOVA,95670,Total,JS2,Donald Morisi,844.5,429779
92863,2022,IR,361478,BERKELEY NATURAL GROCERY CO,1336 GILMAN ST,BERKELEY,94706,Total,JS4,April Lopez,8646.85,622797
92864,2022,IR,361480,TIP TOP LIQUOR WAREHOUSE #50,90 DRY CREEK RD,HEALDSBURG,95448,Total,JR2,Brenda Anderson,67994.2,620295
92865,2022,IR,361488,ERNIE'S LIQUOR,922 SOQUEL AVE,SANTA CRUZ,95062,Total,JT5,Jessee Warren,6150.26,620887
92866,2022,IR,361493,HOLIDAY LIQUOR,104 1717 E VISTA WAY,VISTA,92084,Total,BR3,Jeffrey Bowler,4613.51,627673
92867,2022,IR,361495,FIESTA LIQUOR,2700 STATE ST,CARLSBAD,92008,Total,BR3,Jeffrey Bowler,13259.09,625211
92868,2022,IR,361520,BEBIDAS BANANAS OPERATIONS II,615 N.  WESTERN AVE,LOS ANGELES,90004,Total,30A,Debra Defarcy,652.27,607610
92869,2022,IR,361561,HOUSE OF BOOZE,150 E.  VALLEY BLVD,COLTON,92324,Total,BR6,James Baray,15620.53,624795
92870,2022,IR,361566,ROADRUNNER SPIRITS,10680 LOS ALAMITOS BLVD,LOS ALAMITOS,90702,Total,BQ3,Dan Cote,10980.16,620960
92871,2022,IR,361573,VOM FASS OF SAN DIEGO,1201 FIRST ST #101,CORONADO,92118,Total,BR8,Wessam E Kamel,3150,616896
92872,2022,IR,361597,MOTHERS MARKET & KITCHEN,16400 PACIFIC COAST HWY,HUNTINGTON BEACH,92649,Total,BQ9,Rick Lent,29745.37,620661
92873,2022,IR,361610,MESA LIQUOR & WINE CO,4919 CONVOY ST,SAN DIEGO,92111,Total,BRB,Jesse Palmer,4592.41,622716
92874,2022,IR,361612,VILLAGE WINE AND LIQUOR,9000 CROW CANYON RD STE,DANVILLE,94506,Total,JS6,Rhiannon Carroll,2294.2,626452
92875,2022,IR,361625,PAPA LOU'S,1430 LINCOLN AVE,CALISTOGA,94515,Total,JS1,Yvette Sanchez,37215.34,625651
92876,2022,IR,361629,DANNYS LIQUOR & MARKET INC,7202 LANKERSHIM BLVD,NORTH HOLLYWOOD,91605,Total,BP8,Justin Crane,721.55,331908
92877,2022,IR,361638,NEWHALL MARKET,24617 ARCH ST.,SANTA CLARITA,91321,Total,BP8,Justin Crane,1224.91,624641
92878,2022,IR,361654,JAMACHA LIQUOR,1530 JAMACHA RD STE O,EL CAJON,92019,Total,BR8,Wessam E Kamel,6614.2,627382
92879,2022,IR,361664,ARMEN MARKET,1873 N. ALLEN AVE,ALTADENA,91104,Total,BPC,Margaret Williamson,10885.79,520491
92880,2022,IR,361668,PRIME NOW ULA6,5119 DISTRICT BLVD,VERNON,90058,Total,30A,Debra Defarcy,58046.63,623865
92881,2022,IR,361675,DEER PARK WINE & SPIRITS (SEAS,20 SEASCAPE VLG,APTOS,95003,Total,JT5,Jessee Warren,10840.39,625413
92882,2022,IR,361683,ORIGINS WORLD FOODS,23301 AVENIDA DE LA CARL,LAGUNA HILLS,92653,Total,BQ8,Brian Reilly,3520.65,624617
92883,2022,IR,361685,MURRIETA COUNTRY MARKET,24741 WASHINGTON AVE,MURRIETA,92562,Total,BR4,Chandra Pulicari,2439.6,613066
92884,2022,IR,361692,LEO MARKET,1394-96 SUNSET BLVD,LOS ANGELES,90026,Total,BPB,Jason Tragni,10795.11,625164
92885,2022,IR,361706,24 BART LIQUOR STORE,3347 24TH ST,SAN FRANCISCO,94110,Total,JR5,Roberta Lafrance,2342.74,623891
92886,2022,IR,361712,EL VALLE MARKET,44 SPRECKELS BLVD.,SALINAS,93908,Total,JT6,Tyler Salmonsen,7483.74,625280
92887,2022,IR,361732,LAUREL LANE MARKET AND LIQUOR,1291 LAUREL LN,SAN LUIS OBISPO,93401,Total,BP3,House-Bp3,4146.99,626898
92888,2022,IR,361736,BRADLEYS FINE WINES & SPIRITS,12932 NEWPORT AVE STE 1,TUSTIN,92780,Total,BQA,Derrek Wilkinson,47193.44,626976
92889,2022,IR,361738,POPLAR LIQUOR,4232 POPLAR ST,SAN DIEGO,92105,Total,BR8,Wessam E Kamel,199276.79,622432
92890,2022,IR,361746,ERNIES LIQUOR,3870 EL CAMINO REAL,PALO ALTO,94306,Total,JT2,Rami Amireh,6643.28,623850
92891,2022,IR,361747,SUPER STOP MARKET,10040 LAUREL CANYON BLVD,PACOIMA,91331,Total,BP8,Justin Crane,941.29,460855
92892,2022,IR,361748,CABRILLO LIQUORS AND FINE WINE,1317 S GAFFY,SAN PEDRO,90731,Total,BQ3,Dan Cote,1678.17,625548
92893,2022,IR,361752,CRAFT BEER KINGS,17701 BEACH BLVD,HUNTINGTON BEACH,92647,Total,BQ9,Rick Lent,24223.34,625136
92894,2022,IR,361764,MEL'S LIQUOR'S,985 MANOR BLVD,SAN LEANDRO,94579,Total,JS5,Lauren Huffaker,5959.11,624566
92895,2022,IR,361765,WINTERS WINE & LIQUOR,192 E GRANT AVE,WINTERS,95694,Total,JS7,Addison Morphy,5770.67,622730
92896,2022,IR,361770,FOOD & BEVERAGE,5696 STONERIDGE DR,PLEASANTON,94588,Total,JS6,Rhiannon Carroll,675.14,623251
92897,2022,IR,361786,SIPS - RETAIL,599 N LAKE BLVD STE B,TAHOE CITY,96145,Total,37E,Audra Zapata,5927.54,543528
92898,2022,IR,361804,SHIP STORE,"101 WESTPOINT HARBOR DR,",REDWOOD CITY,94063,Total,JT2,Rami Amireh,12822.68,626245
92899,2022,IR,361812,WAGON WHEEL BEVERAGE,2601 WAGON WHEEL RD. #14,OXNARD,93036,Total,BP1,Daniel Bloomgren,1193.2,609967
92900,2022,IR,361914,LIQUOR STUDIO,4407 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91607,Total,BP7,Daniel Krausz,14292.29,625915
92901,2022,IR,361918,UNCLE FOSSIL WINE & SPIRITS,1108 S BALDWIN AVE B1 &,ARCADIA,91007,Total,BPC,Margaret Williamson,16785.68,621857
92902,2022,IR,361924,BARGAIN LIQUORS,3300 E 7TH ST,LONG BEACH,90804,Total,BQ3,Dan Cote,1858.5,618381
92903,2022,IR,361932,GALAMART,1193 W EL CAMINO REAL,SUNNYVALE,94087,Total,JT4,Lara Nevin,970.15,554079
92904,2022,IR,361954,CATALINA OFFSHORE PRODUCTS,5202 LOVELOCK ST,SAN DIEGO,92110,Total,BR8,Wessam E Kamel,2276.43,619413
92905,2022,IR,361955,CAMBRIDGE FARMS KOSHER,12431 BURBANK BLVD,NORTH HOLLYWOOD,91607,Total,BP7,Daniel Krausz,32869.06,614572
92906,2022,IR,361971,COUSINS LIQUOR AND DELI,16540 HARBOR BLVD STE M,FOUNTAIN VALLEY,92708,Total,BQ9,Rick Lent,8737.97,627456
92907,2022,IR,361989,AUBURN FOOD & LIQUOR,13326 LINCOLN WAY,AUBURN,95603,Total,JS7,Addison Morphy,848.4,628022
92908,2022,IR,362015,PRONTOS MARKET,2812 ROOSEVELT ST,CARLSBAD,92008,Total,BR3,Jeffrey Bowler,506.4,624358
92909,2022,IR,362038,VERTICAL POUR,1618 YEAGER AVE,LA VERNE,91750,Total,BR0,Jason Ehmke,655.2,624440
92910,2022,IR,362043,GRAND PIEDMONT LIQUORS,3900 GRAND AVE,OAKLAND,94610,Total,JS4,April Lopez,5764.34,626194
92911,2022,IR,362043,GRAND PIEDMONT LIQUORS + 35784,3900 GRAND AVE,OAKLAND,94610,Total,JS4,April Lopez,15832.33,626194
92912,2022,IR,362053,AUBURN LIQUOR MART,13415 LINCOLN WY,AUBURN,95603,Total,39E,Othon Molina,1789.58,620607
92913,2022,IR,362058,LUCCA'S MARKET AND PIZZA,2195 STATION VILLAGE WAY,SAN DIEGO,92108,Total,BR8,Wessam E Kamel,3569.3,622146
92914,2022,IR,362064,HIGHLAND LIQUOR,16163 SAN FERNANDO MISSI,GRANADA HILLS,91344,Total,BP7,Daniel Krausz,5011.03,628134
92915,2022,IR,362065,EAGLE LIQUOR MARKET,14844 MAGNOLIA BLVD,SHERMAN OAKS,91403,Total,BP7,Daniel Krausz,3269.99,627393
92916,2022,IR,362076,LIQUOR LAND,274 NORTHGATE SHOPPING C,SAN RAFAEL,94903,Total,JR3,Bryan Doyle,2168,623458
92917,2022,IR,362079,CENTRAL COAST WINES,712 HIGUERA ST,SAN LUIS OBISPO,93401,Total,BP3,House-Bp3,11043.65,624754
92918,2022,IR,362080,BROADWAY MARKET,20511 BROADWAY,SONOMA,95476,Total,JS1,Yvette Sanchez,26105.26,626002
92919,2022,IR,362082,HK2,18414 E. COLIMA ROAD,ROWLAND HEIGHTS,91748,Total,BP4,Michael Smith,1519.75,514867
92920,2022,IR,362087,PLATINUM LIQUOR & MORE,3948 SYLVAN AVE STE 104,MODESTO,95355,Total,JH2,Steven Link,893.5,616057
92921,2022,IR,362092,PARTY TIME LIQUOR 3,1350 6TH AVE STE 130,SAN DIEGO,92101,Total,BR8,Wessam E Kamel,246.96,550074
92922,2022,IR,362093,PRIME NOW MAF9,11340 SOUTH ST,CERRITOS,90701,Total,30A,Debra Defarcy,9399.97,626338
92923,2022,IR,362113,LASSEN MARKET,87 FRONT ST,SOLEDAD,93960,Total,JT6,Tyler Salmonsen,2093.92,574167
92924,2022,IR,362114,DONS MARKET & LIQUOR,2801 PORT CHICAGO HWY,CONCORD,94520,Total,JS3,Tri Pho,2770.82,401913
92925,2022,IR,362120,WEST COAST PRIME MEATS,125 S LA PUENTE ST,BREA,92821,Total,BQ0,Kelley Burr,12937.56,NON ALCOHOLIC
92926,2022,IR,362124,PEACOCK LIQUOR,419 S 1ST AVE,ARCADIA,91006,Total,BPC,Margaret Williamson,1833.34,615157
92927,2022,IR,362137,LINCOLN AVENUE LIQUORS/ 308370,2049 LINCOLN AVE,SAN JOSE,95125,Total,JT3,Darik Storch,11058.98,628895
92928,2022,IR,362140,OCEAN HEART LIQUOR,301 17TH ST,HUNTINGTON BEACH,92648,Total,BQ9,Rick Lent,1645.5,623937
92929,2022,IR,362145,HANDY LIQUOR,3001 ADAMS AVE,SAN DIEGO,92116,Total,BRB,Jesse Palmer,19374.44,622527
92930,2022,IR,362152,COUNTRY STOP,619 FREMONT ST,COLUSA,95932,Total,624,Scott Sullwold,2376,601290
92931,2022,IR,362160,HILLIS LIQUOR,3308 MOTOR AVE,LOS ANGELES,90034,Total,BQ4,Megan Mcloone,37348.36,469462
92932,2022,IR,362166,ALOHA LIQUOR,11837 LAKEWOOD BLVD,DOWNEY,90241,Total,BQ3,Dan Cote,3768.55,628003
92933,2022,IR,362172,PAPPY'S MARKET,601 N CLEVELAND ST,OCEANSIDE,92054,Total,BR3,Jeffrey Bowler,13011.08,627569
92934,2022,IR,362187,LIQUOR HUT,27125 SIERRA HWY STE 207,SANTA CLARITA,91351,Total,BP8,Justin Crane,4393.44,627011
92935,2022,IR,362188,EREWHON NATURAL MARKET STUDIO,12833 VENTURA BLVD,STUDIO CITY,91604,Total,BP7,Daniel Krausz,6096.35,622708
92936,2022,IR,362190,STONE LIQUOR,1211 S GLENDORA  AVE,WEST COVINA,91790,Total,BR4,Chandra Pulicari,10112.73,627397
92937,2022,IR,362203,CONFINAU,440 TALBERT ST,DALY CITY,94014,Total,37F,Anthony Carlson,5337,626944
92938,2022,IR,362212,BOTTLENECK LIQUOR,3151 98TH AVE,OAKLAND,94605,Total,JS5,Lauren Huffaker,2373.93,602114
92939,2022,IR,362222,LIQUOR LIBRARY,2400 COFFEE RD STE S,MODESTO,95355,Total,JH2,Steven Link,1350.4,625418
92940,2022,IR,362252,VILLAGE WINE & SPIRITS,1552 ENCINITAS BLVD,ENCINITAS,92024,Total,BR3,Jeffrey Bowler,51105.94,627349
92941,2022,IR,362262,NEW ARCADE MARKET,3173 MARYSVILLE BLVD,SACRAMENTO,95815,Total,JS2,Donald Morisi,2975.6,620786
92942,2022,IR,362263,5POURS,29050 S WESTERN AVE STE,RANCHO PALOS VER,90275,Total,BQ6,Alicia Ajolo,5034.32,619313
92943,2022,IR,362275,WHOLE FOODS TCL #10708,5110 TELEGRAPH AVE,OAKLAND,94609,Total,JS4,April Lopez,114468.23,599869
92944,2022,IR,362276,GALT MINI MART LIQUOR,640 CAROL DR STE 100,GALT,95632,Total,JG3,Mathew Thiel,2571.85,622705
92945,2022,IR,362295,DOVER MARKET,701 60TH ST,OAKLAND,94609,Total,JS5,Lauren Huffaker,3972.31,629671
92946,2022,IR,362297,CR ACQUISITIONS LLC,11300-06 W PICO BLVD,LOS ANGELES,90064,Total,30A,Debra Defarcy,1178.3,629902
92947,2022,IR,362302,SHARP LIQUOR,"1620 CROWS LANDING RD, S",MODESTO,95367,Total,JH2,Steven Link,19645.72,628718
92948,2022,IR,362303,TALLAC BOTTLE SHOP,5994 14TH AVE,SACRAMENTO,95820,Total,JS2,Donald Morisi,18236.56,615148
92949,2022,IR,362314,CHOICE LIQUOR & CRAFT BEER,212 S L ST,LIVERMORE,94550,Total,JS6,Rhiannon Carroll,13908.47,629089
92950,2022,IR,362315,BEVBOX - BAYPOINT,634 PORT CHICAGO HWY,BAY POINT,94565,Total,JS3,Tri Pho,18274.67,572451
92951,2022,IR,362325,DEL MISSION LIQUOR,135 WASHINGTON ST,SAN DIEGO,92103,Total,BR8,Wessam E Kamel,8912.5,627271
92952,2022,IR,362327,CRAFT CITY,9548 JAMACHA BLVD,SPRING VALLEY,91977,Total,BR8,Wessam E Kamel,10405.13,632074
92953,2022,IR,362330,MOLLY'S GOURMET MARKET & DELI,1255 SHELL AVE,MARTINEZ,94553,Total,JS3,Tri Pho,9601.54,622293
92954,2022,IR,362331,SINGHS LIQUOR AND MARKET,3241 CITY TERRACE DR,LOS ANGELES,90063,Total,BPB,Jason Tragni,14085.28,627189
92955,2022,IR,362332,WABI SABI JAPAN LIVING,300N PALM CANYON DR,PALM SPRINGS,92262,Total,BR5,Jose Arciga,463.2,632193
92956,2022,IR,362332,WABI SABI JAPAN LIVING/ 360987,300N PALM CANYON DR,PALM SPRINGS,92262,Total,BR5,Jose Arciga,638,632193
92957,2022,IR,362362,HAPPY'S LIQUOR,825 N VIRGIL AVE,LOS ANGELES,90029,Total,BPC,Margaret Williamson,42833.88,626345
92958,2022,IR,362363,MISSION GORGE MARKET & DELI,7757 MISSION GORGE RD,SANTEE,92071,Total,BR8,Wessam E Kamel,2082,628297
92959,2022,IR,362377,PROCURE WINES & 362298,2959 LIMESTONE WAY,PASO ROBLES,93446,Total,BP3,House-Bp3,18670.85,628417
92960,2022,IR,362382,VINOVORE,4627 YORK BLVD,LOS ANGELES,90041,Total,BPB,Jason Tragni,9864.89,626132
92961,2022,IR,362391,BRENTWOOD FINE WINES,11740 SAN VICENTE BLVD S,LOS ANGELES,90049,Total,BP9,Kevin Byrne,20416.41,624448
92962,2022,IR,362397,OAK LIQUOR & CRAFT,6725 WINDING WAY,FAIR OAKS,95628,Total,JS2,Donald Morisi,7067.48,626443
92963,2022,IR,362404,CHAMPS LIQUOR #3,9414 TELEGRAPH RD,DOWNEY,90240,Total,BQ3,Dan Cote,15725.86,628909
92964,2022,IR,362411,BOTTLED POETRY FINE WINE & SPI,1102 MONTANA AVE,SANTA MONICA,90403,Total,BQ7,Jeff Stockstad,65114.96,629497
92965,2022,IR,362416,BEVERAGE HOUSE LIQUOR 4,1370 E VISTA WY,VISTA,92084,Total,BR3,Jeffrey Bowler,12381.27,623176
92966,2022,IR,362417,DRY CREEK LIQUOR OF WOODBRIDGE,1060 E AUGUSTA,WOODBRIDGE,95258,Total,JG3,Mathew Thiel,39429.87,623816
92967,2022,IR,362422,DELTA FARMERS MARKET,2510 STATE HIGHWAY 12,ISLETON,95641,Total,JG3,Mathew Thiel,2097.09,505347
92968,2022,IR,362426,CROWN LIQUOR & MARKET,16061 BEAR VALLEY RD # 3,HESPERIA,92345,Total,BR4,Chandra Pulicari,1192.47,628658
92969,2022,IR,362428,OAK BARREL WINECRAFT,1443 SAN PABLO AVE,BERKELEY,94702,Total,JS4,April Lopez,360.8,627221
92970,2022,IR,362429,HAL'S LIQUOR,12587 CALIFORNIA ST,YUCAIPA,92399,Total,BR5,Jose Arciga,1287.45,624083
92971,2022,IR,362446,SANTA BARBARA COMPANY,211 E VICTORIA ST STE A,SANTA BARBARA,93101,Total,BP2,Joey Forner,2050.62,627262
92972,2022,IR,362457,OVERLAND MEAT AND SEAFOOD COMP,2227 LAKE TAHOE BLVD STE,SOUTH LAKE TAHOE,96150,Total,37E,Audra Zapata,4981.44,629169
92973,2022,IR,362459,TWAIN HARTE MARKET,18711 TIFFENI DR,TWAIN HARTE,95383,Total,JH2,Steven Link,11909.64,628829
92974,2022,IR,362460,CROSSROADS SPECIATY FOODS,720 SAN ANTONIO RD,PALO ALTO,94303,Total,JT2,Rami Amireh,1036.8,625960
92975,2022,IR,362463,US LIQUOR LAND,1770 S HARBOR BLVD STE 1,ANAHIEM,92802,Total,BQA,Derrek Wilkinson,4193.68,627217
