,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
93472,2022,OP,302170,BENIHANA,755 RAINTREE DR,CARLSBAD,92009,Total,SNA,South Natl Accounts,7155,403965
93473,2022,OP,302172,BENIHANA OF TOKYO,1989 DIAMOND BLVD,CONCORD,94520,Total,NNA,North Natl Accounts,8947.36,218648
93474,2022,OP,302173,BENIHANA'S,17877 GALE AVE,CITY OF INDUSTRY,91748,Total,SNA,South Natl Accounts,3779.81,213451
93475,2022,OP,302174,BENIHANA'S,21327 HAWTHORNE BLVD,TORRANCE,90503,Total,SNA,South Natl Accounts,6758.94,137025
93476,2022,OP,302175,BENIHANA JAPANESE STEAK,477 CAMINO DEL RIO SOUTH,SAN DIEGO,92108,Total,SNA,South Natl Accounts,14454.88,9839
93477,2022,OP,302180,BENIHANA OF TOKYO,1447 4TH ST.,SANTA MONICA,90401,Total,SNA,South Natl Accounts,5090.52,373510
93478,2022,OP,302185,BENIHANA OF TOKYO,3760 E INLAND EMPIRE BLV,ONTARIO,91764,Total,SNA,South Natl Accounts,8097.2,338162
93479,2022,OP,302189,BENIHANA OF TOKYO,2100 E BALL RD,ANAHEIM,92806,Total,SNA,South Natl Accounts,9382.74,137024
93480,2022,OP,302190,BENIHANA OF TOKYO,1496 BAYSHORE HWY.,BURLINGAME,94010,Total,NNA,North Natl Accounts,10138.32,629452
93481,2022,OP,302191,BENIHANA OF TOKYO,10123 N WOLFE RD,CUPERTINO,95014,Total,NNA,North Natl Accounts,7400.56,308846
93482,2022,OP,302193,BENIHANA OF TOKYO,16226 VENTURA BLVD,ENCINO,91436,Total,SNA,South Natl Accounts,9056.01,40862
93483,2022,OP,302200,BENICIA YACHT CLUB,400 EAST SECOND STREET,BENICIA,94510,Total,621,Jt Burgess,8007.18,179566
93484,2022,OP,302202,"BUCA DI BEPPO,PALO ALTO",643 EMERSON ST,PALO ALTO,94301,Total,JK1,Tom Bollenbeck,1429,383709
93485,2022,OP,302205,BERKELEY CITY CLUB,2315 DURANT AVENUE,BERKELEY,94704,Total,704,Majid Dayyat,7021.32,503978
93486,2022,OP,302235,BEST WESTERN 7 SEAS LODG,411 HOTEL CIRCLE SOUTH,SAN DIEGO,92108,Total,333,House-333,305.4,410701
93487,2022,OP,302283,BEVERLY HILLS HOTEL,9641 SUNSET BLVD,BEVERLY HILLS,90210,Total,33A,Johanna Dejoria,64034.7,209397
93488,2022,OP,302286,MOSAIC HOTEL & 342787,125 S. SPLALDING DR.,BEVERLY HILLS,90212,Total,33A,Johanna Dejoria,4196.65,370959
93489,2022,OP,302286,MOSAIC HOTEL & 342787/349504,125 S. SPLALDING DR.,BEVERLY HILLS,90212,Total,33A,Johanna Dejoria,491.4,370959
93490,2022,OP,302303,BICYCLE CLUB,7301 EASTERN AVE,BELL GARDENS,90201,Total,36U,Omar Ramirez,2091.72,478125
93491,2022,OP,302315,BIG CANYON COUNTRY CLUB,#1 BIG CANYON DR,NEWPORT BEACH,92660,Total,31W,Alexandra Hall,121189.76,30148
93492,2022,OP,302321,"BIGFOOT LODGE, THE",3172 LOS FELIZ BLVD,LOS ANGELES,90039,Total,34V,Mark Simmons,14227.62,347735
93493,2022,OP,302322,BIG HORN GOLF CLUB,255 PALOWET DR,PALM DESERT,92260,Total,33E,Scott Halterlein,143777.22,587300
93494,2022,OP,302330,BIG SUR RIVER INN GROC.,PHENEGER CREEK,BIG SUR,93920,Total,388,Aaron Hoops,14295.24,284081
93495,2022,OP,302332,BIG SUR RIVER INN,PHENEGER CREEK,BIG SUR,93920,Total,388,Aaron Hoops,24868.64,284081
93496,2022,OP,302339,BILLCO'S,1234 THIRD ST,NAPA,94559,Total,37G,Thomas Bennett,46230.73,417046
93497,2022,OP,302358,BIRDS ROTISSERIE CHICKEN,5925 FRANKLIN AVE,LOS ANGELES,90028,Total,34V,Mark Simmons,11436.9,513773
93498,2022,OP,302373,BISTRO 45 & 339706,45 S MENTOR AVE,PASADENA,91106,Total,32D,Randy Palacios,14262.34,249858
93499,2022,OP,302379,BISTRO,1825 SUTTER ST #C,CONCORD,94520,Total,JZZ,Inactive,5169.02,542820
93500,2022,OP,302379,CLOSED - BISTRO,1825 SUTTER ST #C,CONCORD,94520,Total,JZZ,Inactive,271.9,542820
93501,2022,OP,302394,BISTANGO & 301979,19100 VON KARMAN,IRVINE,92612,Total,32V,Renee Dimitroff,30452.08,197801
93502,2022,OP,302395,BISTRO,1001 B ST,HAYWARD,94541,Total,37K,Mikaela Jones {},15164.93,612535
93503,2022,OP,302398,BIT OF DENMARK also 313862,473 ALISAL RD,SOLVANG,93463,Total,342,Nolan Wagoner,20700.79,285590
93504,2022,OP,302406,BJ'S RESTAURANT & BREWERY,5500 GROSSMONT CNTR DR,LA MESA,91941,Total,36A,House-36A,29152.41,640806
93505,2022,OP,302407,BJ'S RESTAURANT & BREWERY,1150 EL CAMINO REAL 270,SAN BRUNO,94066,Total,JK3,Brett Begley,18742.58,418693
93506,2022,OP,302408,VIBRATO,2930 BEVERLY GLEN CIRCLE,LOS ANGELES,90077,Total,324,Paul Schneider,24523.94,396038
93507,2022,OP,302411,BJ'S RESTAURANT & BREWERY,400 E HUNTINGTON DR,ARCADIA,91006,Total,32D,Randy Palacios,21272.25,348023
93508,2022,OP,302412,BJ'S RESTAURANT & BREWERY,6424 CANOGA AVE,WOODLAND HILLS,91367,Total,35P,Christina Kumar {},19004.51,345722
93509,2022,OP,302413,BJ'S RESTAURANT & BREWERY,24320 TOWN CNTR DR #140,SANTA CLARITA,91355,Total,315,Loran Bishop,20418.6,359847
93510,2022,OP,302414,BJ'S RESTAURANT & BREWERY,107 S FIRST ST,BURBANK,91502,Total,302,Sean Munley,21531.61,363333
93511,2022,OP,302415,BJ'S RESTAURANT & BREWERY,2917 EASTLAND CENTER DR,WEST COVINA,91791,Total,30F,Edward Gilmore {},20734.76,359377
93512,2022,OP,302416,BJ'S RESTAURANT & BREWERY,16060 BEACH BLVD,HUNTINGTON BEACH,92647,Total,311,Zakariah Lopopolo {},23354.18,359063
93513,2022,OP,302417,BJ'S RESTAURANT & BREWERY,13130 JAMBOREE RD.,IRVINE,92602,Total,32V,Renee Dimitroff,38926.61,375102
93514,2022,OP,302418,BJ'S RESTAURANT & BREWERY,3955 E THOUSAND OAKS BLV,THOUSAND OAKS,91362,Total,IS2,Chris Tiongson,18485.02,387489
93515,2022,OP,302419,BJ'S RESTAURANT & BREWERY,461 W ESPLANADE DR,OXNARD,93036,Total,355,Nicole Wolfson,20278.33,486087
93516,2022,OP,302420,BJ'S RESTAURANT & BREWERY,11101 E 183RD ST,CERRITOS,90703,Total,36U,Omar Ramirez,25878.91,398889
93517,2022,OP,302421,BJ'S RESTAURANT & BREWERY,24032 EL TORO RD,LAGUNA HILLS,92653,Total,31C,Molly Lamanna {},41892,409705
93518,2022,OP,302422,BJ'S RESTAURANT & BREWERY,1045 E HARRIMAN PL,SAN BERNARDINO,92408,Total,36H,Rachel Perrin,23075.43,409683
93519,2022,OP,302423,BJ'S RESTAURANT & BREWERY,2730 E BIDWELL ST,FOLSOM,95630,Total,800,Robert Werner,19580.73,411213
93520,2022,OP,302424,BJ'S RESTAURANT & BREWERY,22920 CENTER POINTE DR,MORENO VALLEY,92553,Total,36H,Rachel Perrin,19671.98,418042
93521,2022,OP,302425,BJ'S RESTAURANT & BREWERY,2520 TUSCANY ST,CORONA,92881,Total,36H,Rachel Perrin,29242.86,418622
93522,2022,OP,302426,BJ'S RESTAURANT & BREWERY,1200 ROSEVILLE PKWY,ROSEVILLE,95678,Total,37S,Angie Taylor,30711.15,506557
93523,2022,OP,302427,BJ'S RESTAURANT & BREWERY,11520 FOURTH ST,RANCHO CUCAMONGA,91730,Total,35U,Aaron Rundlett,27191.46,412522
93524,2022,OP,302428,BJ'S RESTAURANT & BREWERY,600 BREA MALL DR,BREA,92821,Total,335,Hannah Nossaman,22382.38,341659
93525,2022,OP,302429,BJ'S RESTAURANT & BREWERY,200 MAIN ST #101,HUNTINGTON BEACH,92648,Total,BFA,Maggie Murphy,14050.6,341655
93526,2022,OP,302433,BJ'S RESTAURANT & BREWERY,939 BROXTON AVE,LOS ANGELES,90024,Total,33A,Johanna Dejoria,3320.42,307915
93527,2022,OP,302441,BJ'S RESTAURANT & BREWERY,280 S PACIFIC COAST HWY,LAGUNA BEACH,92651,Total,303,Ron Striewig,1350,375102
93528,2022,OP,302442,BJ'S RESTAURANT & BREWHOUSE,"925 BLOSSOM HILL RD,1535",SAN JOSE,95123,Total,JK4,Brian Huang,30105.95,398933
93529,2022,OP,302443,BJ'S RESTAURANT & BREWERY,2206 BRIDGEPOINTE PKWY,SAN MATEO,94404,Total,JK2,House-Jk2,21304.72,425394
93530,2022,OP,302444,BJ'S RESTAURANT & BREWERY,190 NUT TREE PARKWAY,VACAVILLE,95687,Total,JG5,Jay Johnstone {},28985.95,418479
93531,2022,OP,302459,BLACK ANGUS,3640 PORSCHE WAY,ONTARIO,91764,Total,SNA,South Natl Accounts,3603.4,477208
93532,2022,OP,302460,BLACK ANGUS #1087,3601 ROSEDALE HWY,BAKERSFIELD,93308,Total,NNA,North Natl Accounts,6203.76,477235
93533,2022,OP,302461,BLACK ANGUS,1011 BLOSSOM HILL RD,SAN JOSE,95123,Total,NNA,North Natl Accounts,6143.76,477185
93534,2022,OP,302463,BLACK ANGUS,7111 BEACH BLVD,BUENA PARK,90620,Total,SNA,South Natl Accounts,3272.08,477227
93535,2022,OP,302465,BLACK ANGUS,235 IKEA WAY,BURBANK,91502,Total,SNA,South Natl Accounts,4861,477198
93536,2022,OP,302469,BLACK BOARD BISTRO,1198 PACIFIC COAST HWY S,SEAL BEACH,90740,Total,BFA,Maggie Murphy,1598.09,457708
93537,2022,OP,302473,BLACK ANGUS,707 'E' ST,CHULA VISTA,91910,Total,SNA,South Natl Accounts,5269.51,477218
93538,2022,OP,302475,BLACK ANGUS,1000 GRAVES AVE,EL CAJON,92021,Total,SNA,South Natl Accounts,5109.9,477222
93539,2022,OP,302482,BLACK ANGUS,17920 BROOKHURST ST,FOUNTAIN VALLEY,92708,Total,SNA,South Natl Accounts,4438.88,477226
93540,2022,OP,302488,BLAIR'S RESTAURANT,2901 ROWENA AVE,LOS ANGELES,90039,Total,34V,Mark Simmons,14111.8,400959
93541,2022,OP,302491,BLACK ANGUS,5000 E CANDLEWOOD ST,LAKEWOOD,90712,Total,SNA,South Natl Accounts,3758.69,477196
93542,2022,OP,302492,BLACK ANGUS,44690 VALLEY CENTRAL WAY,LANCASTER,93536,Total,SNA,South Natl Accounts,3917.88,477207
93543,2022,OP,302495,BLACK ANGUS DIP,9415 MONTE VISTA,MONTCLAIR,91763,Total,SNA,South Natl Accounts,3211.48,477211
93544,2022,OP,302500,BLACK ANGUS,9145 CORBIN AVE,NORTHRIDGE,91324,Total,SNA,South Natl Accounts,6029.48,477191
93545,2022,OP,302506,BLACK ANGUS,1350 TUSTIN AVE,SANTA ANA,92705,Total,SNA,South Natl Accounts,5398.86,477229
93546,2022,OP,302507,BLACK ANGUS,290 E HOSPITALITY LANE,SAN BERNARDINO,92408,Total,SNA,South Natl Accounts,3620.88,477213
93547,2022,OP,302511,BLACK ANGUS,15800 HESPERIAN BLVD,SAN LORENZO,94580,Total,NNA,North Natl Accounts,2746.6,477224
93548,2022,OP,302512,BLARNEY STONE PUB,500-510 5TH AVE,SAN DIEGO,92101,Total,BM9,Terrence Hiesel,1974.4,337318
93549,2022,OP,302515,BLACK ANGUS,27735 YNEZ BLVD,TEMECULA,92591,Total,SNA,South Natl Accounts,3950.1,477237
93550,2022,OP,302517,BLACK ANGUS,3405 CARSON ST,TORRANCE,90503,Total,SNA,South Natl Accounts,7496.96,477197
93551,2022,OP,302520,BLACK ANGUS,4718 TELEPHONE RD,VENTURA,93003,Total,SNA,South Natl Accounts,4254,477245
93552,2022,OP,302525,BLACK WATCH PUB,499-B N CENTRAL AVE,UPLAND,91786,Total,35U,Aaron Rundlett,6058.12,585583
93553,2022,OP,302528,BALBOA CAFE,3199 FILLMORE ST,SAN FRANCISCO,94123,Total,385,Gloria Chow,102941.94,415910
93554,2022,OP,302542,BLACKHAWK COUNTRY CLUB,599 BLACK HAWK CLUB DR,DANVILLE,94506,Total,621,Jt Burgess,56531.94,298962
93555,2022,OP,302554,BLACK MAGIC VOODOO,1400 LOMBARD ST,SAN FRANCISCO,94123,Total,JC8,Esdras Gonzalez {},888,528412
93556,2022,OP,302558,"BLACK SHEEP, THE+",1117 CHORRO ST,SAN LUIS OBISPO,93401,Total,342,Nolan Wagoner,4105.92,425960
93557,2022,OP,302571,BLONDIES,3425 E CHAPMAN AVE,ORANGE,92869,Total,32V,Renee Dimitroff,767,249603
93558,2022,OP,302576,KOBERL'S AT BLUE INC,998 MONTEREY ST,SAN LUIS OBISPO,93401,Total,342,Nolan Wagoner,6812.44,426025
93559,2022,OP,302592,BLUE BEET,107 21ST PLACE,NEWPORT BEACH,92663,Total,312,Marissa Oudt,5795.25,342665
93560,2022,OP,302599,JEFFREYS HAMBURGERS,888 EL CAMINO REAL,MENLO PARK,94025,Total,IS3,House-Is3{},312,455175
93561,2022,OP,302603,BLUE LANTERN INN,34343 ST OF BLUE LANTERN,DANA POINT,92629,Total,31C,Molly Lamanna {},3451.05,321152
93562,2022,OP,302611,"BLUE ROOM, THE",916 SO SAN FERNANDO RD,BURBANK,91502,Total,302,Sean Munley,7176.01,26660
93563,2022,OP,302616,BLUE WATER GRILL,630 LIDO PARK DR,NEWPORT BEACH,92663,Total,312,Marissa Oudt,39810.8,325343
93564,2022,OP,302622,BOULEVARD RESTAURANT,1 MISSION ST,SAN FRANCISCO,94105,Total,385,Gloria Chow,16586.04,286774
93565,2022,OP,302634,LOS ALTOS BAR & GRILL,233 3RD ST,LOS ALTOS,94022,Total,JK1,Tom Bollenbeck,22230.97,312326
93566,2022,OP,302643,BENIHANA OF TOKYO,1737 POST ST,SAN FRANCISCO,94115,Total,NNA,North Natl Accounts,5851.18,308832
93567,2022,OP,302651,BOARDNERS & 5586,1652 N CHEROKEE AVE,HOLLYWOOD,90028,Total,34X,Ryan Kelm,7926.7,435052
93568,2022,OP,302655,SURF & SAND HOTEL,1555 S COAST HWY,LAGUNA BEACH,92651,Total,31W,Alexandra Hall,63778.88,306721
93569,2022,OP,302684,BOBOQUIVARIS,1450 LOMBARD ST,SAN FRANCISCO,94123,Total,37T,Brenden Voss,13228.89,401028
93570,2022,OP,302696,BOCCACCIO RESTAURANT,32123 LINDERO CANYON RD,WESTLAKE VILLAGE,91361,Total,355,Nicole Wolfson,32802.02,389404
93571,2022,OP,302702,BODEGA WINE BAR,814 BROADWAY,SANTA MONICA,90401,Total,332,Ron Smith,30565.85,423930
93572,2022,OP,302708,MORAGA COUNTRY CLUB,1600 ST ANDREWS DR,MORAGA,94556,Total,621,Jt Burgess,38172.52,357631
93573,2022,OP,302710,PORTERHOUSE STEAK US,60 E 3RD AVE,SAN MATEO,94401,Total,JK3,Brett Begley,17584.96,350828
93574,2022,OP,302713,BOHEMIAN CIGAR STORE,566 COLUMBUS AVE,SAN FRANCISCO,94133,Total,384,Samuel Titus,14442.59,168724
93575,2022,OP,302733,BOMBAY PALACE & 352479&359133,8690 WILSHIRE BLVD,BEVERLY HILLS,90211,Total,318,Jeff Cram,18613.07,304372
93576,2022,OP,302735,BOMBAY RESTAURANT,405 N. VINEYARD AVE. D,ONTARIO,91764,Total,ISZ,Inactive,1309,407922
93577,2022,OP,302748,BONEYARD BISTRO,13539 VENTURA BLVD,SHERMAN OAKS,91423,Total,324,Paul Schneider,14863.8,426727
93578,2022,OP,302760,BONN LAIR,3651 J ST,SACRAMENTO,95816,Total,JG4,Toby Lewis,39944.63,285216
93579,2022,OP,302793,BOSSA BRAZILIAN SUNSET 356530,8630 SUNSET BLVD,WEST HOLLYWOOD,90069,Total,33A,Johanna Dejoria,24203.55,624045
93580,2022,OP,302794,BOSSANOVA PIZZA/356530/302793/,7181 SUNSET BLVD,LOS ANGELES,90046,Total,BCA,House-Bca {},29118.84,353584
93581,2022,OP,302820,BOUDIN AT THE WHARF,160 JEFFERSON ST,SAN FRANCISCO,94133,Total,616,Russ Natalie,7200,412645
93582,2022,OP,302822,BOULETTES LARDER,1 FERRY BLDG #48,SAN FRANCISCO,94111,Total,37T,Brenden Voss,11793.64,527667
93583,2022,OP,302828,BOUCHON,9 WEST VICTORIA,SANTA BARBARA,93101,Total,340,House-340,33116.66,416321
93584,2022,OP,302851,BLUE PLATE,3218 MISSION ST,SAN FRANCISCO,94110,Total,JC8,Esdras Gonzalez {},6068,350157
93585,2022,OP,302879,BRAZEN HEAD,3166 BUCANNAN,SAN FRANCISCO,94123,Total,616,Russ Natalie,18123.94,155157
93586,2022,OP,302883,BRUSSELS BISTRO,222 FOREST AV LWR LEVEL,LAGUNA BEACH,92651,Total,31W,Alexandra Hall,12846.1,404558
93587,2022,OP,302883,BRUSSELS BISTRO & 357092,222 FOREST AV LWR LEVEL,LAGUNA BEACH,92651,Total,31W,Alexandra Hall,33925.6,404558
93588,2022,OP,302887,BARCELUNA CAFE,2319 SANTA CLARA AVE,ALAMEDA,94501,Total,JZ0,Jaime Pineda,280.44,460757
93589,2022,OP,302920,BRENTWOOD COUNTRY CLUB,590 S BURLINGAME AVE,LOS ANGELES,90049,Total,BBA,Jackson Warfield,21445.59,55814
93590,2022,OP,302941,BRIGANTINE RESTAURANT,1333 ORANGE AVE,CORONADO,92118,Total,32W,Tim Zoellner,1629.84,49412
93591,2022,OP,302942,BRIGANTINE RESTAURANT,2725 SHELTER ISLAND DR,SAN DIEGO,92106,Total,32W,Tim Zoellner,751.44,155774
93592,2022,OP,302943,BRIGANTINE RESTAURANT,421 W FELICITA AVE,ESCONDIDO,92025,Total,313,Bobby Abbasi,3899.76,34891
93593,2022,OP,302945,BRIGANTINE RESTAURANT,9350 FUERTE DR,LA MESA,91941,Total,36A,House-36A,11969.32,198028
93594,2022,OP,302946,BRIGANTINE RESTAURANT,3263 CAMINO DEL MAR,DEL MAR,92014,Total,36R,Taylor Rathbun,7948.34,6278
93595,2022,OP,302951,BRIG THE,1515 ABBOT KENNEY BLVD,VENICE,90291,Total,369,Stephen Sylvester,21364.12,361164
93596,2022,OP,302952,BRIGANTINE WAREHOUSE,7889 OSTROW ST,SAN DIEGO,92111,Total,30T,Jonathon Tapp $,37062.3,6278
93597,2022,OP,302958,BRIGANTINE REST-POWAY,13445 POWAY RD,POWAY,92064,Total,313,Bobby Abbasi,1021.44,273517
93598,2022,OP,302960,OPAL,1325-1327 STATE ST,SANTA BARBARA,93101,Total,340,House-340,17447.26,385005
93599,2022,OP,302965,BRITANNIA ARMS #2,5027 ALMADEN EXPWY,SAN JOSE,95118,Total,JFZ,Inactive,3441,227374
93600,2022,OP,302966,BRITANNIA ARMS,1085-1087 S. DE ANZA BLV,SAN JOSE,95129,Total,JF1,House-Jf1,340,305460
93601,2022,OP,302968,BRIX RESTAURANT,7377 ST. HELENA HWY,YOUNTVILLE,94558,Total,37G,Thomas Bennett,25699.4,306701
93602,2022,OP,302974,BROOKFIELDS,11135 FOLSOM BLVD,RANCHO CORDOVA,95670,Total,800,Robert Werner,3528,194808
93603,2022,OP,302976,BERKELEY YACHT CLUB,1 SEAWALL DR,BERKELEY,94710,Total,618,Mackenzie Monroe,3964.08,36781
93604,2022,OP,302980,BROADWAY PRIME RIB,1316 BROADWAY,BURLINGAME,94010,Total,JK3,Brett Begley,15971.25,366971
93605,2022,OP,302984,BROPHY BROS,119 HARBOR WAY #A,SANTA BARBARA,93109,Total,363,Alec Ropes,41522,264334
93606,2022,OP,302988,NICO`S,5760 E SECOND ST,LONG BEACH,90803,Total,347,Carly Mcelroy,27937.2,389662
93607,2022,OP,302991,MARKET BROILER REST,43406 CHRISTY ST,FREMONT,94538,Total,JF1,House-Jf1,27384.01,489613
93608,2022,OP,303002,BARONE'S,475 ST. JOHN ST.,PLEASANTON,94566,Total,378,Raquel Lannoo,22095.65,515454
93609,2022,OP,303013,BROKEN YOLK CAFE & 346547,1851 GARNET AVE,SAN DIEGO,92109,Total,32W,Tim Zoellner,28264.8,381452
93610,2022,OP,303028,BRUNO'S ITALIAN REST.,1652 OCEAN AVE.,SANTA MONICA,90401,Total,332,Ron Smith,3321.24,202094
93611,2022,OP,303069,GOLDEN GATE FIELDS,1100 EASTSHORE HWY,ALBANY,94706,Total,704,Majid Dayyat,5011.8,315139
93612,2022,OP,303075,BUA LUANG THAI CUISINE,1166 SOLANO AVE,ALBANY,94706,Total,618,Mackenzie Monroe,2901.2,427856
93613,2022,OP,303076,BUON APPETITO,917 A  STREET,HAYWARD,94541,Total,37K,Mikaela Jones {},5637.66,506852
93614,2022,OP,303077,BUON APPETITIO,1609 INDIA ST,SAN DIEGO,92101,Total,BM9,Terrence Hiesel,17841.26,396074
93615,2022,OP,303080,HOAGIES,580 CYPRESS DR,PISMO BEACH,93449,Total,342,Nolan Wagoner,1970.2,521697
93616,2022,OP,303081,BUBBLE LOUNGE,714 MONTGOMERY ST,SAN FRANCISCO,94111,Total,381,Thea Teets,2229.66,332971
93617,2022,OP,303084,BUCA DI BEPPO,1609 E IMPERIAL HWY,BREA,92821,Total,35R,Andrew Aoun,2713.35,383717
93618,2022,OP,303085,BUCA DI BEPPO,1921 CALLE BARCELONA,CARLSBAD,92008,Total,357,Cody Green,2798.1,381091
93619,2022,OP,303090,BUCA DI BEPPO,17500 VENTURA BLVD,ENCINO,91316,Total,34G,Sarah Dixon,4070.52,383686
93620,2022,OP,303091,BUCA DI BEPPO,80 W GREEN ST,PASADENA,91106,Total,30P,Rebecca Monroy,5292.04,383715
93621,2022,OP,303093,BUTTE CREEK COUNTRY CLUB,175 ESTATES DR,CHICO,95928,Total,624,Scott Sullwold,8152.32,49492
93622,2022,OP,303095,BUCA DI BEPPO,1670 S PACIFIC COAST HWY,REDONDO BEACH,90277,Total,317,Nathan Baird,2670.24,383679
93623,2022,OP,303096,BUCA DI BEPPO,505 W FOOTHILL BLVD,CLAREMONT,91711,Total,314,Justin Lewis,7065.04,383690
93624,2022,OP,303097,BUCA DI BEPPO,1875 S BASCOM AVE #155,CAMPBELL,95008,Total,JF3,Javier Ruiz,5372.96,383680
93625,2022,OP,303098,BUCA DI BEPPO,705 6TH AVE,SAN DIEGO,92101,Total,361,Christopher Wiley,3009,383816
93626,2022,OP,303099,BUCA DI BEEPO,1000 UNIVERSAL CNT #G90,UNIVERSAL CITY,91608,Total,34G,Sarah Dixon,8521,383723
93627,2022,OP,303100,BUCA DI BEPPO,11757 HARBOR BLVD,GARDEN GROVE,92840,Total,352,Breesa Lyng {},8762.55,372464
93628,2022,OP,303102,BUCA DI BEPPO,7979 CENTER AVE,HUNTINGTON BEACH,92647,Total,35R,Andrew Aoun,3299.28,398756
93629,2022,OP,303108,BUCKHORN REST.,2 MAIN STREET,WINTERS,95694,Total,JG5,Jay Johnstone {},13836.75,84406
93630,2022,OP,303115,BUCA DI BEPPO,26940 THEATER DR,SANTA CLARITA,91355,Total,34G,Sarah Dixon,1831.52,391551
93631,2022,OP,303116,BUCA DI BEPP,10749 WESTVIEW PKWY,SAN DIEGO,92126,Total,313,Bobby Abbasi,3397,378004
93632,2022,OP,303118,BUCA DI BEPPO,205 MOORPARK RD,THOUSAND OAKS,91360,Total,309,Tucker Alvis,3360.28,403892
93633,2022,OP,303121,BUB'S BAR & GRILL,1030 GARNET AVE,SAN DIEGO,92109,Total,32U,Taylor Fricke,336,462297
93634,2022,OP,303124,BUCA DI BEPPO,1212 GALLERIA BLVD,ROSEVILLE,95678,Total,37S,Angie Taylor,5279.52,383978
93635,2022,OP,303131,BUENOS AIRES GRILLalso 3928,8856 CORBIN AVE,NORTHRIDGE,91324,Total,IS2,Chris Tiongson,3924.8,437208
93636,2022,OP,303139,BUFFALO CLUB,1520 OLYMPIC BLVD,SANTA MONICA,90404,Total,337,Mark Sadr $,9078.24,254616
93637,2022,OP,303149,ROSE & CROWNS,24246 LYON'S AVE,SANTA CLARITA,91321,Total,315,Loran Bishop,8834.16,402820
93638,2022,OP,303150,BULLY'S EAST RESTAURANT,2401 CAMINO DEL RIO SOUT,SAN DIEGO,92108,Total,36A,House-36A,9464.33,18420
93639,2022,OP,303175,BURLINGAME COUNTRY CLUB,80 NEW PLACE RD,HILLSBOROUGH,94010,Total,JK3,Brett Begley,3833.24,4693
93640,2022,OP,303180,BURMA SUPER STAR,309 CLEMENT ST,SAN FRANCISCO,94118,Total,381,Thea Teets,2511.12,375946
93641,2022,OP,303192,CROOKED KILT*,1122 PINE ST,PASO ROBLES,93446,Total,30Q,Katherine Feaster,6127.81,528301
93642,2022,OP,303198,BUONA TAVOLA * 303173,943 SPRING ST,PASO ROBLES,93447,Total,30Q,Katherine Feaster,18160.71,359035
93643,2022,OP,303209,BUENA VISTA CIGAR,9715 SANTA MONICA BLVD.,BEVERLY HILLS,90210,Total,337,Mark Sadr $,1052.94,378802
93644,2022,OP,303210,BELVEDERE TENNIS CLUB,700 TIBURON BLVD,TIBURON,94920,Total,39B,Brian Durham,4979.16,24555
93645,2022,OP,303211,BACCHUS & VENUS WINE/ART,769 BRIDGEWAY,SAUSALITO,94965,Total,39B,Brian Durham,240,384078
93646,2022,OP,303219,BLUE WATER GRILL,665 W. HARBOR DR.,REDONDO BEACH,90277,Total,317,Nathan Baird,32657.4,376533
93647,2022,OP,303231,THE TIPSY PIG,2231 CHESTNUT,SAN FRANCISCO,94123,Total,616,Russ Natalie,19821.93,605455
93648,2022,OP,303243,DELAWARE NORTH LOS ANGELES INT,10100 AVIATION BLVD,LOS ANGELES,90045,Total,35X,Jacob St. Clair,52310.73,564374
93649,2022,OP,303246,CARVERS,11940 BERNARDO PLAZA DR,SAN DIEGO,92128,Total,313,Bobby Abbasi,10692.72,395905
93650,2022,OP,303252,EL CABALLERO C C,18300 TARZANA DR,TARZANA,91356,Total,324,Paul Schneider,34686.38,31937
93651,2022,OP,303255,BAR RESTAURANT LLC,4326 SUNSET BLVD,LOS ANGELES,90029,Total,34V,Mark Simmons,3517.5,401818
93652,2022,OP,303262,CA'BIANCA,835 SECOND ST,SANTA ROSA,95409,Total,JP3,Seanpatrick Mcneely,11873.84,322302
93653,2022,OP,303272,CAFE BORRONE,"1010 EL CAMINO REAL, STE",MENLO PARK,94025,Total,IS3,House-Is3{},3655,440428
93654,2022,OP,303278,CABRILLO BCH YACHT CLUB,211 W 22ND ST,SAN PEDRO,90731,Total,354,Brandon Colson,4124.64,199312
93655,2022,OP,303291,CALIFORNIA CLUB,538 SO FLOWER ST,LOS ANGELES,90071,Total,34V,Mark Simmons,51243.11,12029
93656,2022,OP,303300,CA DARIO/343312,37 E VICTORIA ST,SANTA BARBARA,93101,Total,363,Alec Ropes,6076.9,330438
93657,2022,OP,303305,CA DEL SOLE,4100-10 CAHUENGA BLVD,NORTH HOLLYWOOD,91602,Total,315,Loran Bishop,30810.3,330759
93658,2022,OP,303307,MULLINS BAR & GRILL,TWO MIRAMONTES POINT RD,HALF MOON BAY,94019,Total,JK3,Brett Begley,318.98,222847
93659,2022,OP,303313,CAFE ELEGANTE,2905 N GLENOAKS BLVD,BURBANK,91504,Total,302,Sean Munley,1178.76,374429
93660,2022,OP,303329,CAFE SPARROW,8042 SOQUEL DR,APTOS,95003,Total,37F,Anthony Carlson,7512.9,582269
93661,2022,OP,303335,CAFE FIGARO,1318 BROADWAY,BURLINGAME,94010,Total,JK3,Brett Begley,11019.13,410728
93662,2022,OP,303338,CAFE BRAZIL,1410 MISSION ST,SANTA CRUZ,95060,Total,37F,Anthony Carlson,16897.08,416025
